SAC-SMA
0.780247395
0.815288089
0.67708938
0.796179693
0.558186149
0.750429584
0.147878706
0.05195925
-0.003405833
-0.12350709
0.05919496
-0.668631711
0.044264908
0.067163352
0.298836555
0.627503505
0.441292899
0.69841647
0.22471828
-1.836962324
0.183219879
0.31243892
-1.177406381
-0.033125973
-0.128691812
0.351973536
0.451099438
-0.151557795
0.138935566
0.172743193
0.097939757
0.393540947
0.442846301
0.316559785
0.339393157
0.786882105
0.796487525
0.812191818
0.79352022
0.639468466
0.151152021
0.498889128
0.505745021
0.601702068
0.02475648
0.467454004
0.511669742
0.617696754
0.404035446
0.634304919
0.560610594
0.558023216
0.621943455
0.740135629
0.632068935
0.706687062
0.624732509
0.629129219
0.65104549
0.599406173
0.795325541
0.719181931
0.638373636
0.752111052
0.663394984
0.712497748
0.500096519
0.328601167
0.526829353
0.576277187
0.606921612
0.487813975
0.772405357
0.032148569
0.589112133
0.224411113
0.283654249
0.645315323
0.386308045
0.513674142
0.560268581
0.500023327
0.504527369
0.68955216
0.348860605
-1.024897183
0.529541961
0.6702419
0.782669335
0.582872124
0.685395144
0.564212645
0.474413352
0.268567026
-2.202104755
0.455204036
0.57040825
0.5512837
0.579646017
0.761122593
0.534891611
0.669926492
0.587809685
0.47863156
0.643551066
0.804565316
0.773201027
0.752997665
0.655876621
0.698933389
0.596981955
0.347503456
0.559080495
0.563294125
0.582585378
0.586173647
0.17755267
0.07218301
0.573369612
0.581956459
0.66064903
0.659545057
0.543942386
0.686740205
0.298765821
0.694757044
0.672046796
0.654304945
0.594531437
0.681951281
0.702404914
0.312088192
0.626205333
0.563026532
0.49443771
-0.728791189
0.751974982
0.478440505
0.259137809
-0.176795675
0.435573914
0.337860583
0.018670719
0.230498678
0.022365364
0.602803372
0.347712443
0.59450601
0.60328286
0.647630044
-0.141190569
0.246836964
0.762535599
0.840244578
0.821992048
0.856164854
0.722286034
0.865561076
0.780167485
0.797121911
0.829604054
0.845684816
0.559423588
0.606187149
-0.014655152
0.731620211
0.736745295
0.585123468
0.529005699
0.079764516
0.293018162
0.560110047
-0.113723809
0.186822505
0.57856124
0.278450579
-0.025824386
0.185731981
0.339867467
0.58387075
0.582278182
0.157627608
0.559128278
0.444913199
0.540339088
0.695212955
0.587747485
0.57032853
0.242468628
0.182539015
0.211258911
0.501973584
0.727301654
0.553038629
0.71373746
0.236616089
0.66938414
0.137940249
0.164800561
0.570258603
0.384632938
0.657809616
0.115616713
0.693104694
0.529109988
0.487402726
0.650434709
0.321367681
0.489591627
0.609522007
0.157941774
0.509659641
0.632397077
0.684973204
0.317131553
0.839682714
0.766708848
0.750193559
0.686543644
0.64518004
0.73834806
0.720308392
0.437926496
0.666529952
0.57318321
0.555401184
0.721054111
0.719438429
0.63385077
0.471715722
0.672911459
0.732085202
0.739244218
0.780493395
0.621129902
0.780030994
0.761019715
0.794237399
0.81685613
0.763294995
0.725476746
0.774772568
0.828195149
0.694835615
0.558993316
0.72358331
0.860770766
0.852525523
0.809192852
0.776031243
0.858469673
0.822289324
0.867211923
0.759126509
0.646788504
0.681543946
-1.823091877
0.490981806
0.646945202
0.773352701
0.345325226
0.366061004
0.696611814
0.593617802
0.660849857
0.653761014
0.755505065
0.52928937
0.704478879
0.66583616
0.835702319
0.578428361
0.48295329
0.552476766
0.430110891
0.290041325
0.457980735
0.247841892
0.838889577
0.550229993
0.688463011
0.613022154
0.671490888
0.633587541
0.563857214
0.618892104
0.5883371
0.647946696
0.649518884
0.708605675
0.642823975
0.900141363
0.881569275
0.808211786
0.848176038
0.448516255
0.536231383
0.804830693
0.859245055
0.738344645
0.853721718
0.785230168
0.760597708
0.700490661
0.725112524
0.697144424
0.422397362
0.074821009
0.540937452
0.66854597
0.633854045
0.760436669
0.648221245
0.778094293
0.783991357
0.750333242
0.370247923
0.439471769
0.849816753
0.723543564
0.695453786
0.753494252
0.792564779
0.476602376
0.677827008
0.765173719
0.887727821
0.80049951
0.839669899
0.758449414
0.84772573
0.700271253
0.766380481
0.769690162
0.772812709
0.69223851
0.859169928
